,timestamp,accX,accY,accZ,username
79,1579021684760,5.439621,2.087738,6.052536,tilllll
80,1579021684776,4.845871,1.819595,2.375046,tilllll
81,1579021684792,3.351883,1.302444,0.402222,tilllll
82,1579021684808,1.857895,-0.019150,-0.670380,tilllll
83,1579021684824,2.796432,0.287308,1.838745,tilllll
84,1579021684840,3.026276,2.604889,4.999100,tilllll
85,1579021684856,2.968811,1.800446,2.758118,tilllll
86,1579021684871,7.144302,-0.076614,2.566589,tilllll
87,1579021684887,12.373230,-0.478836,1.819595,tilllll
88,1579021684903,15.284592,-1.110916,5.133163,tilllll
89,1579021684918,13.599060,-2.968811,11.204865,tilllll
90,1579021684935,6.569687,-0.402222,1.628052,tilllll
91,1579021684950,8.753204,1.110916,6.416458,tilllll
92,1579021684967,8.944733,2.336746,10.534485,tilllll
93,1579021684983,6.339844,3.371033,10.017334,tilllll
94,1579021684998,3.964798,2.815582,8.887283,tilllll
95,1579021685014,1.513138,2.738968,10.017334,tilllll
96,1579021685030,2.987961,3.505112,10.113113,tilllll
97,1579021685046,6.435608,3.658340,12.105087,tilllll
98,1579021685062,8.121140,3.983948,11.013321,tilllll
99,1579021685077,8.887283,3.371033,10.687714,tilllll
100,1579021685093,10.860092,1.034302,8.695740,tilllll
101,1579021685110,11.798630,0.517151,6.856995,tilllll
102,1579021685124,12.718002,-1.934509,6.646301,tilllll
103,1579021685141,13.120224,-3.217804,10.534485,tilllll
104,1579021685157,14.958969,-0.421387,7.948746,tilllll
105,1579021685172,11.358093,0.670380,7.776367,tilllll
106,1579021685188,9.155426,1.972824,9.691727,tilllll
107,1579021685204,10.591949,3.524261,9.481033,tilllll
108,1579021685220,9.959885,3.083725,7.948746,tilllll
109,1579021685236,9.155426,2.624039,4.769257,tilllll
110,1579021685252,12.392395,4.539413,3.677490,tilllll
111,1579021685267,12.181702,4.098877,5.535400,tilllll
112,1579021685284,9.040512,2.087738,5.133163,tilllll
113,1579021685300,7.163452,3.026276,1.762131,tilllll
114,1579021685315,7.929596,2.355896,2.049438,tilllll
115,1579021685331,8.389282,2.547424,2.585739,tilllll
116,1579021685347,6.320694,2.279282,4.022263,tilllll
117,1579021685362,5.995087,3.351883,4.769257,tilllll
118,1579021685379,4.750092,2.049438,3.351883,tilllll
119,1579021685395,7.661453,2.604889,4.386185,tilllll
120,1579021685410,4.424484,1.608902,0.134079,tilllll
121,1579021685426,3.351883,-0.325607,-0.612915,tilllll
122,1579021685442,6.531387,0.804459,1.455673,tilllll
123,1579021685457,7.891296,1.015137,1.608902,tilllll
124,1579021685473,6.531387,0.593765,0.172379,tilllll
125,1579021685489,5.746078,-0.153229,0.459686,tilllll
126,1579021685505,5.343857,-0.210693,2.145203,tilllll
127,1579021685521,4.769257,-0.498001,3.524261,tilllll
128,1579021685537,6.493073,0.938522,3.983948,tilllll
129,1579021685553,7.527374,1.589752,4.616028,tilllll
130,1579021685569,7.259216,1.436523,4.960785,tilllll
131,1579021685585,8.101974,1.838745,5.152328,tilllll
132,1579021685601,10.304642,3.371033,3.658340,tilllll
133,1579021685617,10.860092,3.543411,1.762131,tilllll
134,1579021685632,12.200851,4.807556,1.896210,tilllll
135,1579021685648,10.879257,5.937622,3.485962,tilllll
136,1579021685664,10.419571,7.967911,3.122040,tilllll
137,1579021685679,10.572800,8.101974,1.379059,tilllll
138,1579021685696,11.281479,6.588837,-2.164352,tilllll
139,1579021685711,12.756302,5.056549,0.976837,tilllll
140,1579021685728,12.469009,2.853882,0.593765,tilllll
141,1579021685743,13.101074,2.087738,0.804459,tilllll
142,1579021685759,9.557648,2.432510,4.386185,tilllll
143,1579021685775,4.788406,1.685516,4.213791,tilllll
144,1579021685790,4.865021,0.517151,3.754105,tilllll
145,1579021685807,6.780380,-0.287308,4.079727,tilllll
146,1579021685822,8.963898,-0.229843,4.386185,tilllll
147,1579021685839,9.749191,0.593765,3.773254,tilllll
148,1579021685854,8.676590,2.240967,3.198654,tilllll
149,1579021685870,7.603989,3.141190,1.819595,tilllll
150,1579021685886,5.554550,5.363007,-0.363922,tilllll
151,1579021685902,7.469910,6.588837,0.823608,tilllll
152,1579021685918,7.642288,7.086838,5.516235,tilllll
153,1579021685934,6.454773,6.454773,4.596863,tilllll
154,1579021685950,6.952759,5.554550,2.987961,tilllll
155,1579021685965,7.738068,4.673477,2.470810,tilllll
156,1579021685981,7.642288,3.849884,2.011124,tilllll
157,1579021685997,7.374146,2.738968,1.647217,tilllll
158,1579021686013,7.603989,2.106903,2.183517,tilllll
159,1579021686029,7.910446,1.168365,2.585739,tilllll
160,1579021686045,7.814682,0.995987,2.451660,tilllll
161,1579021686061,8.121140,1.206680,3.256119,tilllll
162,1579021686076,10.917557,3.236954,4.845871,tilllll
163,1579021686092,10.477020,5.899307,5.094864,tilllll
164,1579021686108,9.308655,6.608002,3.715805,tilllll
165,1579021686124,10.572800,5.535400,3.658340,tilllll
166,1579021686139,9.940720,4.443634,4.118027,tilllll
167,1579021686155,8.408432,4.003113,4.098877,tilllll
168,1579021686172,9.634262,8.619125,4.328720,tilllll
169,1579021686187,14.844055,12.756302,2.738968,tilllll
170,1579021686203,14.231140,13.848068,0.823608,tilllll
171,1579021686219,12.181702,12.794617,-0.421387,tilllll
172,1579021686235,6.320694,9.308655,-2.202667,tilllll
173,1579021686251,3.409348,8.293518,-6.282379,tilllll
174,1579021686266,6.320694,8.293518,-6.301544,tilllll
175,1579021686283,4.826706,7.584824,-3.888184,tilllll
176,1579021686299,3.236954,5.324707,-2.547424,tilllll
177,1579021686314,4.845871,5.324707,-2.394196,tilllll
178,1579021686330,6.665451,5.573700,-2.413361,tilllll
179,1579021686345,7.469910,6.033386,-1.647217,tilllll
180,1579021686362,8.216904,6.627151,0.172379,tilllll
181,1579021686377,4.788406,6.090851,1.991974,tilllll
182,1579021686394,4.347870,5.497086,1.608902,tilllll
183,1579021686409,4.596863,6.148315,0.095764,tilllll
184,1579021686425,4.999100,7.527374,-0.383072,tilllll
185,1579021686441,3.007111,7.278366,-1.130066,tilllll
186,1579021686457,0.038315,6.263229,-1.130066,tilllll
187,1579021686473,-1.053452,5.765244,-1.800446,tilllll
188,1579021686489,0.555450,5.918472,-2.011124,tilllll
189,1579021686504,3.600876,5.075714,-3.064575,tilllll
190,1579021686521,6.301544,5.037399,-2.221817,tilllll
191,1579021686536,8.906433,3.754105,-0.555450,tilllll
192,1579021686552,11.128250,2.604889,-1.225830,tilllll
193,1579021686568,10.170563,5.018250,-2.145203,tilllll
194,1579021686584,7.891296,5.171478,-2.260132,tilllll
195,1579021686600,5.573700,5.937622,-1.168365,tilllll
196,1579021686616,2.758118,7.565674,-1.149216,tilllll
197,1579021686632,2.432510,11.243164,-1.225830,tilllll
198,1579021686647,3.064575,9.730042,1.493988,tilllll
199,1579021686663,7.776367,5.899307,-3.409348,tilllll
200,1579021686679,12.085938,6.627151,3.371033,tilllll
201,1579021686695,15.188812,8.983047,-2.087738,tilllll
202,1579021686711,15.093048,10.036499,-6.071701,tilllll
203,1579021686726,12.679688,7.144302,-3.390182,tilllll
204,1579021686742,12.718002,6.780380,0.306458,tilllll
205,1579021686758,11.147400,8.159439,1.532288,tilllll
206,1579021686774,9.461884,8.006210,0.517151,tilllll
207,1579021686790,10.840942,7.718903,0.632065,tilllll
208,1579021686805,11.453857,6.358994,0.555450,tilllll
209,1579021686822,10.381256,3.371033,-0.229843,tilllll
210,1579021686837,11.702866,5.592850,-0.593765,tilllll
211,1579021686853,11.358093,9.500198,1.110916,tilllll
212,1579021686869,7.048523,8.140289,0.210693,tilllll
213,1579021686885,2.375046,7.431595,1.302444,tilllll
214,1579021686900,0.785294,6.742065,2.298431,tilllll
215,1579021686916,2.202667,5.631165,3.122040,tilllll
216,1579021686932,4.194641,4.979935,1.953674,tilllll
217,1579021686949,5.918472,4.118027,0.536301,tilllll
218,1579021686964,5.573700,4.539413,0.000000,tilllll
219,1579021686979,5.114014,5.018250,0.363922,tilllll
220,1579021686996,4.826706,4.137177,1.091751,tilllll
221,1579021687012,5.171478,3.792419,1.742981,tilllll
222,1579021687028,2.700653,3.179504,3.332733,tilllll
223,1579021687043,2.279282,3.179504,2.987961,tilllll
224,1579021687059,3.390182,4.462799,2.949661,tilllll
225,1579021687075,4.501099,4.979935,2.470810,tilllll
226,1579021687091,4.386185,5.133163,0.938522,tilllll
227,1579021687107,5.612015,4.769257,1.915359,tilllll
228,1579021687123,9.155426,5.918472,1.417374,tilllll
229,1579021687139,12.143387,7.757217,-0.804459,tilllll
230,1579021687154,13.656525,8.734055,2.758118,tilllll
231,1579021687170,11.319794,7.259216,7.450760,tilllll
232,1579021687186,9.442734,6.014236,8.370132,tilllll
233,1579021687202,12.105087,7.680603,5.152328,tilllll
234,1579021687218,14.805740,11.664551,-1.762131,tilllll
235,1579021687233,12.679688,14.939819,-7.891296,tilllll
236,1579021687249,7.105988,14.250290,-3.217804,tilllll
237,1579021687266,2.892197,12.469009,-2.394196,tilllll
238,1579021687281,0.689529,8.389282,-2.336746,tilllll
239,1579021687297,1.838745,5.631165,-2.528275,tilllll
240,1579021687313,4.539413,4.826706,-0.804459,tilllll
241,1579021687329,6.991074,5.267242,-0.268158,tilllll
242,1579021687345,8.983047,6.301544,-1.264145,tilllll
243,1579021687360,8.370132,6.320694,0.593765,tilllll
244,1579021687376,8.063675,6.665451,1.225830,tilllll
245,1579021687392,7.144302,6.588837,-0.134079,tilllll
246,1579021687408,3.371033,5.554550,-1.264145,tilllll
247,1579021687424,2.164352,5.458786,-1.666367,tilllll
248,1579021687439,3.351883,6.167465,0.076614,tilllll
249,1579021687456,5.267242,6.895294,1.302444,tilllll
250,1579021687471,5.094864,5.343857,1.781281,tilllll
251,1579021687487,5.209778,4.788406,0.383072,tilllll
252,1579021687503,4.807556,4.999100,-1.130066,tilllll
253,1579021687519,3.773254,6.454773,-1.551437,tilllll
254,1579021687535,5.190628,7.833832,-0.383072,tilllll
255,1579021687551,7.795517,7.699753,1.551437,tilllll
256,1579021687567,8.389282,7.852982,1.934509,tilllll
257,1579021687582,7.661453,8.695740,2.202667,tilllll
258,1579021687598,8.255203,8.676590,2.336746,tilllll
259,1579021687614,8.944733,7.987061,2.260132,tilllll
260,1579021687630,8.216904,7.757217,1.838745,tilllll
261,1579021687646,8.829819,8.389282,0.459686,tilllll
262,1579021687662,9.136276,8.714890,-2.662354,tilllll
263,1579021687678,4.750092,8.657440,-3.600876,tilllll
264,1579021687693,2.738968,8.714890,-2.394196,tilllll
265,1579021687710,4.175491,10.208878,0.632065,tilllll
266,1579021687725,7.182602,11.530472,2.279282,tilllll
267,1579021687741,10.477020,12.315781,-2.509125,tilllll
268,1579021687757,9.078812,12.986145,-5.612015,tilllll
269,1579021687773,7.010223,13.158539,-2.279282,tilllll
270,1579021687788,6.435608,12.488159,4.673477,tilllll
271,1579021687804,6.799530,11.166550,7.929596,tilllll
272,1579021687820,6.818680,9.825806,6.627151,tilllll
273,1579021687837,6.818680,8.350983,2.489975,tilllll
274,1579021687852,6.205765,7.010223,-1.589752,tilllll
275,1579021687868,5.343857,5.669464,-0.363922,tilllll
276,1579021687884,5.133163,4.903320,2.298431,tilllll
277,1579021687900,4.137177,4.539413,5.018250,tilllll
278,1579021687915,3.983948,3.351883,5.650314,tilllll
279,1579021687932,3.734955,1.838745,4.156342,tilllll
280,1579021687948,3.658340,0.919373,1.168365,tilllll
281,1579021687963,3.620026,0.823608,-0.114929,tilllll
282,1579021687979,2.873047,1.513138,-1.704666,tilllll
283,1579021687994,3.141190,3.313568,1.417374,tilllll
284,1579021688011,3.505112,3.658340,3.466797,tilllll
285,1579021688027,3.888184,3.332733,3.811569,tilllll
286,1579021688043,2.911346,3.371033,4.060562,tilllll
287,1579021688058,5.305557,6.531387,6.186615,tilllll
288,1579021688073,9.921570,7.699753,10.113113,tilllll
289,1579021688090,11.013321,8.638275,6.416458,tilllll
290,1579021688106,9.749191,10.113113,-1.053452,tilllll
291,1579021688122,9.653427,10.228027,-0.574615,tilllll
292,1579021688138,7.680603,8.772354,4.960785,tilllll
293,1579021688153,10.649414,10.745178,5.516235,tilllll
294,1579021688169,17.889481,17.487244,3.849884,tilllll
295,1579021688185,12.258316,14.901505,0.421387,tilllll
296,1579021688201,3.198654,9.500198,-0.804459,tilllll
297,1579021688217,1.359909,5.573700,-1.589752,tilllll
298,1579021688232,2.547424,3.734955,0.881073,tilllll
299,1579021688248,3.888184,4.711792,-0.363922,tilllll
300,1579021688264,8.159439,7.450760,-2.624039,tilllll
301,1579021688280,8.446747,6.148315,-0.134079,tilllll
302,1579021688296,5.899307,3.792419,1.877060,tilllll
303,1579021688312,5.880157,2.643204,1.608902,tilllll
304,1579021688328,6.895294,1.532288,2.873047,tilllll
305,1579021688344,8.810669,1.570602,0.287308,tilllll
306,1579021688359,11.281479,3.620026,-2.183517,tilllll
307,1579021688375,6.129150,4.156342,-6.684616,tilllll
308,1579021688391,2.585739,3.064575,-5.439621,tilllll
309,1579021688407,-0.057465,3.313568,1.072601,tilllll
310,1579021688422,-0.325607,5.688629,8.101974,tilllll
311,1579021688439,2.700653,9.346970,0.842758,tilllll
312,1579021688454,6.876144,9.998184,-2.700653,tilllll
313,1579021688471,7.163452,11.932709,1.532288,tilllll
314,1579021688486,2.624039,11.051636,2.930496,tilllll
315,1579021688502,-0.632065,10.189728,0.919373,tilllll
316,1579021688565,4.750092,14.422668,6.263229,tilllll
317,1579021688582,6.282379,10.477020,-2.011124,tilllll
318,1579021688598,2.892197,9.193741,-3.754105,tilllll
319,1579021688613,3.390182,8.925583,-1.302444,tilllll
320,1579021688629,3.734955,9.730042,-2.279282,tilllll
321,1579021688644,5.190628,12.469009,5.612015,tilllll
322,1579021688661,5.497086,14.307755,3.447647,tilllll
323,1579021688676,6.780380,11.664551,-17.544708,tilllll
324,1579021688692,6.818680,12.334930,-9.174576,tilllll
325,1579021688708,5.056549,15.169662,5.037399,tilllll
326,1579021688755,5.880157,19.843140,1.302444,tilllll
327,1579021688771,1.532288,14.595047,5.669464,tilllll
328,1579021688788,0.746994,10.170563,-0.804459,tilllll
329,1579021688803,1.742981,9.040512,-0.995987,tilllll
330,1579021688819,1.110916,5.305557,-2.662354,tilllll
331,1579021688835,0.670380,3.122040,-0.938522,tilllll
332,1579021688851,1.244980,1.685516,0.995987,tilllll
333,1579021688867,2.145203,0.402222,1.283295,tilllll
334,1579021688883,3.198654,0.363922,0.804459,tilllll
335,1579021688898,3.830719,0.459686,0.287308,tilllll
336,1579021688914,2.566589,0.478836,1.034302,tilllll
337,1579021688962,0.593765,2.796432,2.777267,tilllll
338,1579021688978,1.838745,3.505112,0.708679,tilllll
339,1579021688994,3.581726,5.707779,1.666367,tilllll
340,1579021689009,4.501099,9.097961,3.792419,tilllll
341,1579021689026,5.056549,12.354080,6.665451,tilllll
342,1579021689041,6.550537,15.916656,10.438721,tilllll
343,1579021689057,3.102890,19.689911,10.304642,tilllll
344,1579021689073,-0.478836,13.694839,8.657440,tilllll
345,1579021689089,2.758118,11.587936,7.163452,tilllll
346,1579021689104,10.170563,25.340225,1.551437,tilllll
347,1579021689168,-2.336746,-3.773254,7.489059,tilllll
348,1579021689184,0.842758,-4.309570,1.762131,tilllll
349,1579021689200,4.577713,1.723831,-5.497086,tilllll
350,1579021689216,6.167465,7.929596,-3.888184,tilllll
351,1579021689231,2.279282,12.603073,-4.424484,tilllll
352,1579021689247,0.402222,17.793701,-3.524261,tilllll
353,1579021689263,3.600876,14.614212,-1.474823,tilllll
354,1579021689279,6.818680,6.378159,2.547424,tilllll
355,1579021689295,6.473923,3.562576,2.930496,tilllll
356,1579021689310,5.382172,4.079727,2.528275,tilllll
357,1579021689374,3.734955,10.228027,-1.053452,tilllll
358,1579021689390,3.198654,9.232040,2.355896,tilllll
359,1579021689406,2.987961,8.657440,2.949661,tilllll
360,1579021689421,4.003113,8.178589,-0.076614,tilllll
361,1579021689438,4.922485,7.814682,-0.459686,tilllll
362,1579021689454,5.228943,7.623138,2.375046,tilllll
363,1579021689470,5.343857,7.814682,2.700653,tilllll
364,1579021689485,5.995087,8.695740,2.106903,tilllll
365,1579021689501,7.144302,8.370132,3.409348,tilllll
366,1579021689517,8.427597,7.872131,3.217804,tilllll
367,1579021689565,7.067688,9.423584,0.383072,tilllll
368,1579021689580,6.914459,10.208878,0.919373,tilllll
369,1579021689596,5.133163,10.228027,5.707779,tilllll
370,1579021689612,5.746078,12.315781,4.692642,tilllll
371,1579021689628,7.220917,11.932709,-8.523361,tilllll
372,1579021689643,6.205765,11.396408,-10.477020,tilllll
373,1579021689660,4.999100,14.231140,-1.781281,tilllll
374,1579021689675,5.880157,16.223114,2.624039,tilllll
375,1579021689691,7.431595,17.755402,5.286392,tilllll
376,1579021689707,6.914459,18.444931,0.191544,tilllll
377,1579021689770,1.513138,8.810669,-3.926498,tilllll
378,1579021689786,0.766144,5.803543,-2.643204,tilllll
379,1579021689802,2.183517,3.849884,2.145203,tilllll
380,1579021689818,2.145203,1.168365,2.317581,tilllll
381,1579021689834,3.466797,0.019150,0.191544,tilllll
382,1579021689849,5.439621,0.555450,0.306458,tilllll
383,1579021689866,4.041412,0.574615,0.134079,tilllll
384,1579021689882,2.624039,0.785294,-0.536301,tilllll
385,1579021689897,0.670380,0.651230,-0.287308,tilllll
386,1579021689914,0.344772,1.417374,-0.019150,tilllll
387,1579021689976,4.118027,9.308655,6.742065,tilllll
388,1579021689993,6.320694,13.024460,10.668564,tilllll
389,1579021690008,6.454773,17.812866,10.668564,tilllll
390,1579021690025,1.896210,19.900604,7.623138,tilllll
391,1579021690040,3.351883,16.567871,6.799530,tilllll
392,1579021690056,9.998184,25.340225,2.011124,tilllll
393,1579021690071,16.184799,34.610580,-11.990158,tilllll
394,1579021690087,-3.102890,13.713989,-9.404419,tilllll
395,1579021690103,-5.305557,-1.244980,5.631165,tilllll
396,1579021690119,-2.030289,-3.160339,3.466797,tilllll
397,1579021690167,8.580826,8.504211,-3.792419,tilllll
398,1579021690182,3.926498,12.660538,-3.409348,tilllll
399,1579021690199,3.754105,14.767441,-4.616028,tilllll
400,1579021690215,6.205765,9.921570,-0.440536,tilllll
401,1579021690230,6.646301,5.497086,4.328720,tilllll
402,1579021690246,5.114014,4.616028,6.703766,tilllll
403,1579021690262,3.811569,4.903320,3.371033,tilllll
404,1579021690277,3.236954,5.669464,-1.340759,tilllll
405,1579021690294,3.179504,7.546524,-2.145203,tilllll
406,1579021690309,3.869034,9.346970,-2.662354,tilllll
407,1579021690325,3.945648,8.906433,-2.126053,tilllll
408,1579021690373,2.298431,7.603989,2.489975,tilllll
409,1579021690389,3.390182,7.776367,1.742981,tilllll
410,1579021690405,5.114014,8.216904,1.359909,tilllll
411,1579021690420,6.224930,8.370132,0.421387,tilllll
412,1579021690437,7.182602,8.619125,2.643204,tilllll
413,1579021690453,8.389282,7.987061,5.554550,tilllll
414,1579021690468,9.442734,8.293518,3.734955,tilllll
415,1579021690484,9.212891,8.446747,-0.785294,tilllll
416,1579021690499,8.695740,7.354980,0.344772,tilllll
417,1579021690516,8.178589,7.603989,2.796432,tilllll
418,1579021690579,7.546524,11.530472,-11.990158,tilllll
419,1579021690595,6.435608,13.579910,-4.290405,tilllll
420,1579021690611,7.182602,17.448944,3.198654,tilllll
421,1579021690627,7.680603,18.330002,3.160339,tilllll
422,1579021690643,8.868118,19.881454,1.513138,tilllll
423,1579021690658,6.205765,20.819977,6.339844,tilllll
424,1579021690675,5.305557,16.280579,1.570602,tilllll
425,1579021690690,2.068588,10.572800,-0.402222,tilllll
426,1579021690706,-0.248993,8.446747,-1.110916,tilllll
427,1579021690721,0.363922,6.703766,-2.240967,tilllll
428,1579021690770,2.911346,0.000000,1.896210,tilllll
429,1579021690785,2.547424,-0.938522,1.034302,tilllll
430,1579021690801,2.911346,-0.076614,-1.053452,tilllll
431,1579021690817,2.489975,0.172379,-0.938522,tilllll
432,1579021690833,0.881073,0.076614,-0.823608,tilllll
433,1579021690849,1.072601,1.206680,-1.723831,tilllll
434,1579021690865,1.742981,2.509125,-0.287308,tilllll
435,1579021690880,3.773254,3.964798,-0.881073,tilllll
436,1579021690896,4.060562,6.493073,2.662354,tilllll
437,1579021690912,3.696640,9.097961,8.580826,tilllll
438,1579021690928,5.765244,12.239166,10.879257,tilllll
439,1579021690976,2.317581,6.971909,5.267242,tilllll
440,1579021690991,6.416458,9.193741,5.305557,tilllll
441,1579021691007,18.789703,26.068069,-4.137177,tilllll
442,1579021691023,10.113113,32.158920,-15.935806,tilllll
443,1579021691038,-6.493073,18.176773,-1.072601,tilllll
444,1579021691055,-6.378159,1.915359,8.485046,tilllll
445,1579021691071,-1.742981,-2.355896,-0.114929,tilllll
446,1579021691086,3.715805,-0.746994,-7.297531,tilllll
447,1579021691102,6.684616,2.911346,-5.305557,tilllll
448,1579021691118,5.841858,10.553635,-4.999100,tilllll
449,1579021691182,7.469910,4.730942,7.776367,tilllll
450,1579021691198,5.190628,4.865021,5.516235,tilllll
451,1579021691213,5.420471,5.114014,0.459686,tilllll
452,1579021691229,5.152328,5.228943,-0.938522,tilllll
453,1579021691245,4.367020,6.263229,-2.509125,tilllll
454,1579021691261,5.343857,7.508209,-2.126053,tilllll
455,1579021691277,5.401321,8.848969,1.398209,tilllll
456,1579021691293,4.405334,8.657440,4.328720,tilllll
457,1579021691308,4.041412,8.274368,3.447647,tilllll
458,1579021691325,4.922485,8.101974,1.091751,tilllll
459,1579021691388,8.810669,7.852982,6.339844,tilllll
460,1579021691403,8.580826,8.485046,3.351883,tilllll
461,1579021691419,8.082825,7.795517,-1.647217,tilllll
462,1579021691435,7.833832,6.876144,0.076614,tilllll
463,1579021691451,7.105988,8.331818,3.256119,tilllll
464,1579021691467,4.271255,9.346970,-1.072601,tilllll
465,1579021691482,1.244980,10.840942,6.895294,tilllll
466,1579021691499,4.520248,12.718002,-2.470810,tilllll
467,1579021691515,9.308655,11.453857,-12.679688,tilllll
468,1579021691531,7.010223,14.077911,-3.045425,tilllll
469,1579021691577,8.676590,18.847153,-1.130066,tilllll
470,1579021691594,5.401321,18.119324,5.784393,tilllll
471,1579021691609,2.547424,13.579910,3.141190,tilllll
472,1579021691626,1.053452,9.136276,-0.306458,tilllll
473,1579021691642,1.513138,7.125137,1.130066,tilllll
474,1579021691657,3.313568,5.631165,-0.248993,tilllll
475,1579021691673,3.677490,4.271255,0.708679,tilllll
476,1579021691689,3.351883,2.873047,1.857895,tilllll
477,1579021691704,3.428497,0.900223,0.459686,tilllll
478,1579021691720,2.604889,-0.248993,-0.995987,tilllll
479,1579021691784,0.632065,2.317581,-0.114929,tilllll
480,1579021691800,1.455673,3.428497,1.551437,tilllll
481,1579021691816,4.635178,4.194641,0.727844,tilllll
482,1579021691831,6.129150,6.608002,2.777267,tilllll
483,1579021691848,4.807556,9.385269,6.493073,tilllll
484,1579021691864,5.382172,11.473022,9.097961,tilllll
485,1579021691879,5.535400,15.131348,10.975021,tilllll
486,1579021691895,4.060562,19.172775,9.251190,tilllll
487,1579021691910,3.102890,9.327805,5.765244,tilllll
488,1579021691927,5.133163,7.814682,6.454773,tilllll
489,1579021691990,-9.117126,4.328720,6.512222,tilllll
